REF_DATE,GEO,"Highest certificate, diploma or degree (16)",Major field of study - Classification of Instructional Programs (CIP) 2021 (14),Employment income statistics (7),VALUE
2021,British Columbia,"No certificate, diploma or degree","Visual and performing arts, and communications technologies",Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Visual and performing arts, and communications technologies",Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Humanities,Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Humanities,Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Humanities,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Humanities,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Social and behavioural sciences and law,Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Social and behavioural sciences and law,Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Business, management and public administration",Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Business, management and public administration",Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Business, management and public administration","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Business, management and public administration","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Physical and life sciences and technologies,Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Physical and life sciences and technologies,Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Mathematics, computer and information sciences",Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Mathematics, computer and information sciences",Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Architecture, engineering, and related trades",Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Architecture, engineering, and related trades",Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Agriculture, natural resources and conservation",Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Agriculture, natural resources and conservation",Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Health and related fields,Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Health and related fields,Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Health and related fields,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Health and related fields,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Personal, protective and transportation services",Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Personal, protective and transportation services",Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree","Personal, protective and transportation services","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree","Personal, protective and transportation services","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Other,Median employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Other,Average employment income ($),0.0
2021,British Columbia,"No certificate, diploma or degree",Other,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"No certificate, diploma or degree",Other,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,1238000.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),27000.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),37520.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",28800.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",38800.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree",Total - Employment income statistics,1238000.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree",Median employment income ($),27000.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree",Average employment income ($),37520.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",28800.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",38800.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Education,Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Education,Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Education,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Education,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies",Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies",Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Humanities,Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Humanities,Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Humanities,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Humanities,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Business, management and public administration",Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Business, management and public administration",Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Business, management and public administration","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Business, management and public administration","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences",Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences",Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades",Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades",Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation",Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation",Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Health and related fields,Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Health and related fields,Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Health and related fields,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Health and related fields,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services",Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services",Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Other,Median employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Other,Average employment income ($),0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Other,"Median wages, salaries and commissions ($)",0.0
2021,British Columbia,High (secondary) school diploma or equivalency certificate,Other,"Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,2396760.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),47600.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),59550.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",50400.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",61950.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree",Median employment income ($),0.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree",Average employment income ($),0.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",0.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",0.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Education,Total - Employment income statistics,158065.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Education,Median employment income ($),46800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Education,Average employment income ($),52400.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Education,"Median wages, salaries and commissions ($)",51600.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Education,"Average wages, salaries and commissions ($)",55350.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies",Total - Employment income statistics,109100.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies",Median employment income ($),31200.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies",Average employment income ($),41760.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",36400.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",45160.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Humanities,Total - Employment income statistics,143335.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Humanities,Median employment income ($),36800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Humanities,Average employment income ($),47640.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Humanities,"Median wages, salaries and commissions ($)",39600.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Humanities,"Average wages, salaries and commissions ($)",49760.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,Total - Employment income statistics,288965.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,Median employment income ($),45600.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,Average employment income ($),58850.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",47600.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",59850.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Business, management and public administration",Total - Employment income statistics,493290.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Business, management and public administration",Median employment income ($),46800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Business, management and public administration",Average employment income ($),63850.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Business, management and public administration","Median wages, salaries and commissions ($)",49200.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Business, management and public administration","Average wages, salaries and commissions ($)",66500.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,Total - Employment income statistics,106515.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,Median employment income ($),48800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,Average employment income ($),62900.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",51600.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",64900.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences",Total - Employment income statistics,105555.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences",Median employment income ($),59600.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences",Average employment income ($),73800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",62400.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",76500.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades",Total - Employment income statistics,458595.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades",Median employment income ($),60800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades",Average employment income ($),68700.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",64500.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",72400.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation",Total - Employment income statistics,60515.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation",Median employment income ($),46000.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation",Average employment income ($),54700.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",50000.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",57850.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Health and related fields,Total - Employment income statistics,350925.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Health and related fields,Median employment income ($),46800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Health and related fields,Average employment income ($),55850.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Health and related fields,"Median wages, salaries and commissions ($)",48000.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Health and related fields,"Average wages, salaries and commissions ($)",56050.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services",Total - Employment income statistics,121210.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services",Median employment income ($),32800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services",Average employment income ($),44400.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services","Median wages, salaries and commissions ($)",36800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services","Average wages, salaries and commissions ($)",47400.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Other,Total - Employment income statistics,680.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Other,Median employment income ($),46800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Other,Average employment income ($),56800.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Other,"Median wages, salaries and commissions ($)",52000.0
2021,British Columbia,"Postsecondary certificate, diploma or degree",Other,"Average wages, salaries and commissions ($)",56800.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,32775.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),52400.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),58050.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",54000.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",58800.0
2021,Yukon,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree",Total - Employment income statistics,13230.0
2021,Yukon,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree",Median employment income ($),33600.0
2021,Yukon,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree",Average employment income ($),43440.0
2021,Yukon,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",34400.0
2021,Yukon,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",43520.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Education,Total - Employment income statistics,1640.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Education,Median employment income ($),80000.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Education,Average employment income ($),73100.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Education,"Median wages, salaries and commissions ($)",81000.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Education,"Average wages, salaries and commissions ($)",74500.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies",Total - Employment income statistics,530.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies",Median employment income ($),37600.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies",Average employment income ($),40400.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",34400.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",40200.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Humanities,Total - Employment income statistics,1075.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Humanities,Median employment income ($),58800.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Humanities,Average employment income ($),59300.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Humanities,"Median wages, salaries and commissions ($)",61200.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Humanities,"Average wages, salaries and commissions ($)",60800.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,Total - Employment income statistics,2600.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,Median employment income ($),64500.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,Average employment income ($),66200.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",64500.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",67500.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Business, management and public administration",Total - Employment income statistics,3500.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Business, management and public administration",Median employment income ($),63600.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Business, management and public administration",Average employment income ($),66500.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Business, management and public administration","Median wages, salaries and commissions ($)",64500.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Business, management and public administration","Average wages, salaries and commissions ($)",67800.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,Total - Employment income statistics,970.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,Median employment income ($),69500.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,Average employment income ($),70200.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",73500.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",73200.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences",Total - Employment income statistics,485.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences",Median employment income ($),72000.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences",Average employment income ($),73600.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",72500.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",74400.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Total - Employment income statistics,3885.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Median employment income ($),68000.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Average employment income ($),70000.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",69500.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",71200.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation",Total - Employment income statistics,1070.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation",Median employment income ($),60000.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation",Average employment income ($),63100.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",68000.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",66600.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Health and related fields,Total - Employment income statistics,2470.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Health and related fields,Median employment income ($),68000.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Health and related fields,Average employment income ($),71000.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Health and related fields,"Median wages, salaries and commissions ($)",70000.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Health and related fields,"Average wages, salaries and commissions ($)",69600.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services",Total - Employment income statistics,1335.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services",Median employment income ($),50000.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services",Average employment income ($),55000.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services","Median wages, salaries and commissions ($)",52000.0
2021,Yukon,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services","Average wages, salaries and commissions ($)",56300.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Other,Median employment income ($),0.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Other,Average employment income ($),0.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Other,"Median wages, salaries and commissions ($)",0.0
2021,Yukon,"Total - Highest certificate, diploma or degree",Other,"Average wages, salaries and commissions ($)",0.0
2021,Yukon,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,4860.0
2021,Yukon,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),19800.0
2021,Yukon,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),34120.0
2021,Yukon,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",19400.0
2021,Yukon,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",32920.0
2021,Yukon,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree",Total - Employment income statistics,4860.0
2021,Yukon,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree",Median employment income ($),19800.0
2021,Yukon,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree",Average employment income ($),34120.0
2021,Yukon,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",19400.0
2021,Yukon,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",32920.0
2021,Yukon,"No certificate, diploma or degree",Education,Median employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Education,Average employment income ($),0.0
2021,Yukon,"No certificate, diploma or degree",Education,"Median wages, salaries and commissions ($)",0.0
